"original_text","normalize_text","language","category","flag","last_update","remark"
"helpfull","helpful","English","VOC_EDITOR","1","2017-04-18 17:40:00",\N
"sloved","solved","English","VOC_EDITOR","1","2017-04-18 17:40:00",\N
"deng","dengan","Malay","VOC_EDITOR","1","2017-04-19 09:07:05",\N
"tksih","terima kasih","Malay","VOC_EDITOR","1","2017-04-19 09:10:06",\N
"wlpun","walaupun","Malay","VOC_EDITOR","1","2017-04-19 09:10:06",\N
"spnjg","sepanjang","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"dgnkn","dengankan","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"mggu","minggu","Malay","VOC_EDITOR","1","2017-04-19 09:28:31",\N
"byar","bayar","Malay","VOC_EDITOR","1","2017-04-19 09:28:31",\N
"punca2","punca-punca","Malay","VOC_EDITOR","1","2017-04-19 09:35:19",\N
"tmpoint","tm point","Malay","VOC_EDITOR","1","2017-04-19 09:37:42",\N
"tiba2","tiba-tiba","Malay","VOC_EDITOR","1","2017-04-19 09:42:24",\N
"slalu","selalu","Malay","MANUAL_TAG","1","2017-06-19 11:55:49","-"
"khidm","khidmat","Malay","VOC_EDITOR","1","2017-04-19 09:52:47",\N
"streamxy","streamyx","Malay","VOC_EDITOR","1","2017-04-19 10:29:09",\N
"kerj","kerja","Malay","VOC_EDITOR","1","2017-04-19 11:12:36",\N
"tnya","tanya","Malay","VOC_EDITOR","1","2017-04-19 11:17:15",\N
"abg","abang","Malay","VOC_EDITOR","1","2017-04-19 11:17:15",\N
"xsmpai","tidak sampai","Malay","VOC_EDITOR","1","2017-04-19 11:17:15",\N
"custumer","customer","Malay","VOC_EDITOR","1","2017-04-19 11:26:00",\N
"qotation","quotation","Malay","VOC_EDITOR","1","2017-04-19 11:26:00",\N
"invois","invoice","Malay","VOC_EDITOR","1","2017-04-19 11:26:00",\N
"pad","pada","Malay","VOC_EDITOR","1","2017-04-19 11:29:10",\N
"telifon","telefon","Malay","VOC_EDITOR","1","2017-04-19 11:33:56",\N
"tgk","tengok","Malay","VOC_EDITOR","1","2017-04-19 11:41:20",\N
"terputus2","terputus-putus","Malay","VOC_EDITOR","1","2017-04-19 11:41:20",\N
"moderm","modem","Malay","VOC_EDITOR","1","2017-04-19 11:41:20",\N
"fr","for","English","VOC_EDITOR","1","2017-04-19 11:43:35",\N
"kpd","kepada","Malay","VOC_EDITOR","1","2017-04-19 11:58:24",\N
"trm","terima","Malay","VOC_EDITOR","1","2017-04-19 11:58:24",\N
"bebaloi","berbaloi","Malay","VOC_EDITOR","1","2017-04-19 12:01:09",\N
"bolih","boleh","Malay","VOC_EDITOR","1","2017-04-19 12:07:25",\N
"coz","cause","English","VOC_EDITOR","1","2017-04-19 12:11:07",\N
"mcn","macam","Malay","VOC_EDITOR","1","2017-06-09 11:19:51",\N
"berpungsi","berfungsi","Malay","VOC_EDITOR","1","2017-06-09 12:01:43",\N
"installller","installer","English","VOC_EDITOR","1","2017-06-09 12:43:19",\N
"lagj","lagi","Malay","VOC_EDITOR","1","2017-06-09 10:31:07",\N
"bg","bagi","Malay","VOC_EDITOR","1","2017-04-17 16:57:52",\N
"cermerlang","cemerlang","Malay","VOC_EDITOR","1","2017-04-17 17:56:52",\N
"bhg","bahagian","Malay","VOC_EDITOR","1","2017-04-17 17:59:44",\N
"teknisian","teknisyen","Malay","VOC_EDITOR","1","2017-06-09 16:36:17",\N
"sekaran","sekarang","Malay","VOC_EDITOR","1","2017-04-18 11:47:55",\N
"bgmnpun","bagaimanapun","Malay","VOC_EDITOR","1","2017-04-18 11:47:55",\N
"effisyen","efisien","Malay","VOC_EDITOR","1","2017-04-18 11:58:13",\N
"drpd","daripada","Malay","VOC_EDITOR","1","2017-04-18 12:03:47",\N
"menjelaskn","menjelaskan","Malay","VOC_EDITOR","1","2017-04-18 12:03:47",\N
"kehilangkan","kehilangan","Malay","VOC_EDITOR","1","2017-04-19 10:03:38",\N
"it`s","it is","English","VOC_EDITOR","1","2017-04-19 10:16:40",\N
"bertuka","bertukar","Malay","VOC_EDITOR","1","2017-04-19 11:10:23",\N
"pehak","pihak","Malay","VOC_EDITOR","1","2017-04-19 11:12:35",\N
"pelangan","pelanggan","Malay","VOC_EDITOR","1","2017-04-19 11:12:35",\N
"trrlalu","terlalu","Malay","VOC_EDITOR","1","2017-04-19 11:14:27",\N
"tgok","tengok","Malay","VOC_EDITOR","1","2017-04-19 11:14:27",\N
"tv","television","Malay","VOC_EDITOR","1","2017-04-19 11:14:27",\N
"dg","dengan","Malay","VOC_EDITOR","1","2017-04-19 12:21:32",\N
"dilaksa","dilaksana","Malay","VOC_EDITOR","1","2017-04-19 12:22:43",\N
"tatapi","tetapi","Malay","VOC_EDITOR","1","2017-04-19 12:27:23",\N
"rm50saha","rm50 sahaja","Malay","VOC_EDITOR","1","2017-04-19 12:29:39",\N
"y@ng","yang","Malay","VOC_EDITOR","1","2017-04-19 12:44:10",\N
"komunakasi","komunikasi","Malay","VOC_EDITOR","1","2017-04-19 12:44:10",\N
"can`t","cannot","English","VOC_EDITOR","1","2017-04-19 12:47:17",\N
"terim","terima","Malay","VOC_EDITOR","1","2017-04-19 12:51:45",\N
"telepon","telefon","Malay","VOC_EDITOR","1","2017-04-19 12:55:07",\N
"pangilan","panggilan","Malay","VOC_EDITOR","1","2017-04-19 12:56:22",\N
"tpi","tapi","Malay","VOC_EDITOR","1","2017-04-19 14:17:25",\N
"tugasa","tugasan","Malay","VOC_EDITOR","1","2017-04-19 14:20:29",\N
"daring","dering","Malay","VOC_EDITOR","1","2017-04-19 14:41:37",\N
"dar","dari","Malay","VOC_EDITOR","1","2017-04-19 14:45:22",\N
"perkhi","perkhidmatan","Malay","VOC_EDITOR","1","2017-04-19 14:48:40",\N
"permasangan","pemasangan","Malay","VOC_EDITOR","1","2017-04-19 14:57:06",\N
"bro","brother","Malay","VOC_EDITOR","1","2017-04-19 15:00:35",\N
"menaliphone","menelefon","Malay","VOC_EDITOR","1","2017-04-19 15:03:39",\N
"jawap","jawab","Malay","VOC_EDITOR","1","2017-04-19 15:07:11",\N
"keada","keadaan","Malay","VOC_EDITOR","1","2017-04-19 15:09:25",\N
"abis","habis","Malay","VOC_EDITOR","1","2017-04-19 15:10:31",\N
"pih","pihak","Malay","VOC_EDITOR","1","2017-04-19 15:11:27",\N
"bcoz","because","English","VOC_EDITOR","1","2017-04-19 15:19:55",\N
"u","you","English","VOC_EDITOR","1","2017-04-19 15:19:55",\N
"dah","sudah","Malay","VOC_EDITOR","1","2017-04-19 15:32:31",\N
"habi","habis","Malay","VOC_EDITOR","1","2017-04-19 15:32:31",\N
"t'dpt","terdapat","Malay","VOC_EDITOR","1","2017-04-19 15:32:56",\N
"mbuat","membuat","Malay","VOC_EDITOR","1","2017-04-19 15:32:56",\N
"setinggi2","setinggi-tinggi","Malay","VOC_EDITOR","1","2017-04-19 15:34:52",\N
"agen","ejen","Malay","VOC_EDITOR","1","2017-04-19 15:34:52",\N
"sbnyk","sebanyak","Malay","VOC_EDITOR","1","2017-04-19 15:35:58",\N
"maseh","masih","Malay","VOC_EDITOR","1","2017-04-19 15:43:35",\N
"menghubongi","menghubungi","Malay","VOC_EDITOR","1","2017-04-19 15:43:35",\N
"lebeh","lebih","Malay","VOC_EDITOR","1","2017-04-19 15:43:35",\N
"intnet","internet","Malay","VOC_EDITOR","1","2017-04-19 15:51:30",\N
"lain2","lain-lain","Malay","VOC_EDITOR","1","2017-04-19 15:51:30",\N
"pls","please","Malay","VOC_EDITOR","1","2017-04-19 16:09:54",\N
"sekajab","sekejap","Malay","VOC_EDITOR","1","2017-04-19 16:09:54",\N
"takian","talian","Malay","VOC_EDITOR","1","2017-04-19 16:12:16",\N
"sebyk","sebanyak","Malay","VOC_EDITOR","1","2017-04-19 16:18:50",\N
"charg","charge",\N,"MANUAL_TAG","1","2017-07-17 10:12:26",\N
"bikpulih","baik pulih","Malay","VOC_EDITOR","1","2017-04-19 16:30:40",\N
"perkhimatan","perkhidmatan","Malay","VOC_EDITOR","1","2017-04-19 16:37:53",\N
"dys","days","English","VOC_EDITOR","1","2017-04-19 16:46:57",\N
"saua","saya","Malay","VOC_EDITOR","1","2017-04-19 16:50:37",\N
"yg","yang","Malay","VOC_EDITOR","1","2017-04-19 17:00:41",\N
"bertanggung-jawab","bertanggungjawab","Malay","VOC_EDITOR","1","2017-04-19 17:00:41",\N
"kerumah","ke rumah","Malay","VOC_EDITOR","1","2017-04-19 17:10:32",\N
"ttg","tentang","Malay","VOC_EDITOR","1","2017-04-19 17:14:06",\N
"jwp","jawapan","Malay","VOC_EDITOR","1","2017-04-19 17:14:06",\N
"giler","gila","Malay","VOC_EDITOR","1","2017-04-19 17:17:37",\N
"settle2","settle","Malay","VOC_EDITOR","1","2017-04-19 17:17:37",\N
"mende","apa benda","Malay","VOC_EDITOR","1","2017-04-19 17:17:37",\N
"korang","kamu orang","Malay","VOC_EDITOR","1","2017-04-19 17:17:37",\N
"tau","tahu","Malay","VOC_EDITOR","1","2017-04-19 17:17:37",\N
"sgt2","sangat-sangat","Malay","VOC_EDITOR","1","2017-04-19 17:20:46",\N
"dbaikpulih","dibaik pulih","Malay","VOC_EDITOR","1","2017-04-19 17:20:46",\N
"cpt","cepat",\N,\N,"1","2017-04-07 08:29:19","abbr"
"blm","belum",\N,\N,"1","2017-04-07 08:29:46","abbr"
"sdh","sudah",\N,\N,"1","2017-04-07 08:32:23","abbr"
"tlg","tolong",\N,\N,"1","2017-04-07 08:32:48","abbr"
"rmh","rumah",\N,\N,"1","2017-04-07 08:31:00","abbr"
"shj","sahaja",\N,\N,"1","2017-04-07 08:33:12","abbr"
"ptg","petang",\N,\N,"1","2017-04-07 08:33:36","abbr"
"thx","thanks",\N,\N,"1","2017-04-07 08:34:03","abbr"
"pg","pagi",\N,\N,"1","2017-04-07 08:34:29","abbr"
"mlm","malam",\N,\N,"1","2017-04-07 08:34:48","abbr"
"smlm","semalam",\N,\N,"1","2017-04-07 08:35:05","abbr"
"bgs","bagus",\N,\N,"1","2017-04-07 00:00:00","abbr"
"lbh","lebih",\N,\N,"1","2017-04-07 08:36:23","abbr"
"hrs","hours",\N,\N,"1","2017-04-07 08:36:43","abbr"
"bln","bulan",\N,\N,"1","2017-04-07 08:37:08","abbr"
"jd","jadi",\N,\N,"1","2017-04-07 00:00:00","abbr"
"byr","bayar",\N,\N,"1","2017-04-07 00:00:00","abbr"
"tgh","tengah",\N,\N,"1","2017-04-07 00:00:00","abbr"
"brg","barang",\N,\N,"1","2017-04-07 00:00:00","abbr"
"plz","please",\N,\N,"1","2017-04-07 00:00:00","abbr"
"jgk","juga",\N,\N,"1","2017-04-07 00:00:00","abbr"
"htr","hantar",\N,\N,"1","2017-04-07 00:00:00","abbr"
"semuga","semoga","Malay","VOC_EDITOR","1","2017-04-17 16:07:30",\N
"dunai","dunia","Malay","VOC_EDITOR","1","2017-04-17 16:07:30",\N
"kontaktor","kontraktor","Malay","VOC_EDITOR","1","2017-04-17 17:05:00",\N
"baikpulih","baik pulih","Malay","VOC_EDITOR","1","2017-04-17 17:07:44",\N
"hb","hari bulan","Malay","VOC_EDITOR","1","2017-04-17 17:49:45",\N
"tdkan","tindakan","Malay","VOC_EDITOR","1","2017-04-17 17:49:45",\N
"min","minit","Malay","VOC_EDITOR","1","2017-04-17 17:51:46",\N
"lembap","lembab","Malay","VOC_EDITOR","1","2017-04-18 09:04:50",\N
"tindakkan","tindakan","Malay","VOC_EDITOR","1","2017-04-18 09:04:50",\N
"lai","lain","Malay","VOC_EDITOR","1","2017-04-18 09:09:44",\N
"hnya","hanya","Malay","VOC_EDITOR","1","2017-04-18 09:13:25",\N
"alot","a lot","English","VOC_EDITOR","1","2017-04-18 09:28:11",\N
"shouldn`t","should not","English","VOC_EDITOR","1","2017-04-18 09:28:11",\N
"don`t","do not","English","VOC_EDITOR","1","2017-04-18 09:28:11",\N
"cpat","cepat","Malay","VOC_EDITOR","1","2017-04-18 09:36:33",\N
"peke","pekerja","Malay","VOC_EDITOR","1","2017-04-18 09:36:33",\N
"menyel","menyelesaikan","Malay","VOC_EDITOR","1","2017-04-18 10:30:27",\N
"tempal","tampal","Malay","VOC_EDITOR","1","2017-04-18 10:37:41",\N
"kasi","beri","Malay","VOC_EDITOR","1","2017-04-18 11:09:54",\N
"pelang","pelanggan","Malay","VOC_EDITOR","1","2017-04-18 11:28:04",\N
"berpuashati","berpuas hati","Malay","VOC_EDITOR","1","2017-04-18 11:28:04",\N
"menapa","mengapa","Malay","VOC_EDITOR","1","2017-04-18 11:33:09",\N
"didn`t","did not","English","VOC_EDITOR","1","2017-04-18 11:58:32",\N
"ttpi","tetapi","Malay","VOC_EDITOR","1","2017-04-18 12:14:19",\N
"drp","daripada","Malay","VOC_EDITOR","1","2017-04-18 12:14:19",\N
"dilanti","dilantik","Malay","VOC_EDITOR","1","2017-04-18 12:14:19",\N
"kene","kena","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"skit","sikit","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"psang","pasang","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"pro","profesional","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"je","sahaja","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"bgy","bagi","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"alang2","alang-alang","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"mkan","makan","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"dipahami","difahami","Malay","VOC_EDITOR","1","2017-04-18 14:05:45",\N
"uprade","upgrade","Malay","VOC_EDITOR","1","2017-04-18 14:17:13",\N
"dala","dalam","Malay","VOC_EDITOR","1","2017-04-18 14:42:39",\N
"perhidmatan","perkhidmatan","Malay","VOC_EDITOR","1","2017-04-18 14:54:47",\N
"tima","terima","Malay","VOC_EDITOR","1","2017-04-18 14:54:47",\N
"bangat","sangat","Malay","VOC_EDITOR","1","2017-04-18 15:04:56",\N
"diorg","dia orang","Malay","VOC_EDITOR","1","2017-04-18 15:04:56",\N
"sema","semasa","Malay","VOC_EDITOR","1","2017-04-18 15:17:30",\N
"padahhar","pada hari","Malay","VOC_EDITOR","1","2017-04-18 15:37:57",\N
"wahal","walhal","Malay","VOC_EDITOR","1","2017-04-18 15:40:42",\N
"mahal2","mahal-mahal","Malay","VOC_EDITOR","1","2017-04-18 15:51:51",\N
"berpewatakan","berperwatakan","Malay","VOC_EDITOR","1","2017-04-18 16:00:08",\N
"hensem","handsome","Malay","VOC_EDITOR","1","2017-04-18 16:00:08",\N
"bersain","bersaing","Malay","VOC_EDITOR","1","2017-04-18 16:15:50",\N
"bagus2","bagus-bagus","Malay","VOC_EDITOR","1","2017-04-18 16:18:11",\N
"thankf","thankful","Malay","VOC_EDITOR","1","2017-04-18 16:18:11",\N
"mula2","mula-mula","Malay","VOC_EDITOR","1","2017-04-18 16:27:02",\N
"kehdiran","kehadiran","Malay","VOC_EDITOR","1","2017-04-18 16:32:06",\N
"megenai","mengenai","Malay","VOC_EDITOR","1","2017-04-18 16:35:08",\N
"efisen","efisien","Malay","VOC_EDITOR","1","2017-04-18 16:39:58",\N
"ap","apa","Malay","VOC_EDITOR","1","2017-04-18 17:28:16",\N
"wlupun","walaupun","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"blaku","berlaku","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"sdkit","sedikit","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"kelewtan","kelewatan","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"pmsgan","pemasangan","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"djgkakan","dijangkakan","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"alsan","alasan","Malay","VOC_EDITOR","1","2017-04-19 09:17:32",\N
"pulak","pula","Malay","VOC_EDITOR","1","2017-04-19 17:36:55",\N
"knp","kenapa","Malay","VOC_EDITOR","1","2017-04-19 17:36:55",\N
"couldn't","could not","English","VOC_EDITOR","1","2017-04-19 17:37:52",\N
"disebabbkn","disebabkan","Malay","VOC_EDITOR","1","2017-04-19 17:40:14",\N
"tnda","tanda","Malay","VOC_EDITOR","1","2017-04-19 17:40:14",\N
"intenet","internet","Malay","VOC_EDITOR","1","2017-04-19 18:00:58",\N
"asap","as soon as possible","English","VOC_EDITOR","1","2017-04-20 09:49:36",\N
"assalam","assalamualaikum","Malay","VOC_EDITOR","1","2017-04-20 10:12:23",\N
"terimakas","terima kasih","Malay","VOC_EDITOR","1","2017-04-20 10:17:33",\N
"sahaj","sahaja","Malay","VOC_EDITOR","1","2017-04-20 11:03:41",\N
"lapuran","laporan","Malay","VOC_EDITOR","1","2017-04-20 11:03:41",\N
"customerserv","customer service","Malay","VOC_EDITOR","1","2017-04-20 11:07:19",\N
"unify","unifi","Malay","VOC_EDITOR","1","2017-04-20 11:40:19",\N
"brbyak","berbanyak","MALAY","VOC_EDITOR","1","2017-04-20 11:58:46",\N
"tratur","teratur","MALAY","VOC_EDITOR","1","2017-04-20 11:58:46",\N
"tn","tuan","MALAY","VOC_EDITOR","1","2017-04-20 11:58:46",\N
"smua","semua","MALAY","VOC_EDITOR","1","2017-04-20 11:58:46",\N
"pda","pada","MALAY","VOC_EDITOR","1","2017-04-20 11:58:46",\N
"dpotong","dipotong","Malay","VOC_EDITOR","1","2017-04-20 12:09:37",\N
"nmpak","nampak","Malay","VOC_EDITOR","1","2017-04-20 16:13:04",\N
"komitment","komitmen","Malay","VOC_EDITOR","1","2017-04-25 09:54:06",\N
"puleh","pulih","Malay","VOC_EDITOR","1","2017-04-25 09:56:15",\N
"dekali","sekali","Malay","VOC_EDITOR","1","2017-04-25 09:56:15",\N
"kwsan","kawasan","Malay","VOC_EDITOR","1","2017-04-25 09:56:15",\N
"cermelang","cemerlang","Malay","VOC_EDITOR","1","2017-04-25 09:56:15",\N
"arriv","arrived","English","VOC_EDITOR","1","2017-04-25 10:00:06",\N
"fwd","forward","Malay","VOC_EDITOR","1","2017-04-25 11:45:16",\N
"ucpn","ucapan","Malay","VOC_EDITOR","1","2017-04-26 12:01:17",\N
"trma","terima","Malay","VOC_EDITOR","1","2017-04-26 12:01:17",\N
"perkhmatn","perkhidmatan","Malay","VOC_EDITOR","1","2017-04-26 12:01:17",\N
"tngh","tengah","Malay","VOC_EDITOR","1","2017-04-26 12:06:21",\N
"muncul2","muncul-muncul","Malay","VOC_EDITOR","1","2017-04-26 12:06:21",\N
"planed","planned","English","VOC_EDITOR","1","2017-04-26 12:13:26",\N
"he`s","he is","English","VOC_EDITOR","1","2017-04-26 12:13:26",\N
"hasn`t","has not","English","VOC_EDITOR","1","2017-04-26 12:14:57",\N
"doesn`t","does not","English","VOC_EDITOR","1","2017-04-26 12:14:57",\N
"teoubleshooting","troubleshooting","English","VOC_EDITOR","1","2017-04-26 12:18:15",\N
"ssgt","sangat","Malay","VOC_EDITOR","1","2017-04-26 12:30:23",\N
"plea","please","English","VOC_EDITOR","1","2017-04-26 12:35:29",\N
"bhgian","bahagian","Malay","VOC_EDITOR","1","2017-04-26 12:37:11",\N
"internat","internet","Malay","VOC_EDITOR","1","2017-04-26 12:37:11",\N
"seyum","senyum","Malay","VOC_EDITOR","1","2017-04-26 12:47:11",\N
"tecnician","technician","Malay","VOC_EDITOR","1","2017-04-26 12:47:11",\N
"inte","internet","Malay","VOC_EDITOR","1","2017-04-26 14:11:27",\N
"petan","petang","Malay","VOC_EDITOR","1","2017-04-26 14:16:18",\N
"bukn","bukan","Malay","VOC_EDITOR","1","2017-04-26 14:25:43",\N
"sptmana","seperti mana","Malay","VOC_EDITOR","1","2017-04-26 14:25:43",\N
"olh","oleh","Malay","VOC_EDITOR","1","2017-04-26 14:25:43",\N
"jurutekt","juruteknik","Malay","VOC_EDITOR","1","2017-04-26 14:25:43",\N
"indon","indonesia","Malay","VOC_EDITOR","1","2017-04-26 14:50:31",\N
"dtng","datang","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"keroskn","kerosakan","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"prblm","problem","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"dngn","dengan","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"tlfn","telefon","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"bmbit","bimbit","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"chk","check","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"kdai","kedai","Malay","VOC_EDITOR","1","2017-04-26 15:02:14",\N
"o.k","ok","English","VOC_EDITOR","1","2017-04-26 15:11:01",\N
"kompl","kompelin","Malay","MANUAL_TAG","1","2017-06-20 09:02:10","-"
"repo","report","Malay","VOC_EDITOR","1","2017-04-26 16:08:21",\N
"dbuat","dibuat","Malay","VOC_EDITOR","1","2017-04-26 16:08:21",\N
"ppl","people","Malay","VOC_EDITOR","1","2017-04-26 16:11:56",\N
"besok","esok","Malay","VOC_EDITOR","1","2017-04-26 16:11:56",\N
"seben","sebenar","Malay","VOC_EDITOR","1","2017-04-27 09:35:48",\N
"beret","beretika","Malay","VOC_EDITOR","1","2017-04-27 12:20:30",\N
"peg","pegawai","Malay","VOC_EDITOR","1","2017-04-27 14:40:09",\N
"t.ksh","terima kasih","Malay","VOC_EDITOR","1","2017-04-27 15:04:30",\N
"sjk","sejak","Malay","VOC_EDITOR","1","2017-04-27 15:04:30",\N
"sebgai","sebagai","Malay","VOC_EDITOR","1","2017-04-27 15:37:14",\N
"trhdp","terhadap","Malay","VOC_EDITOR","1","2017-04-27 15:39:04",\N
"mngalami","mengalami","Malay","VOC_EDITOR","1","2017-04-27 16:04:58",\N
"memerluka","memerlukan","Malay","VOC_EDITOR","1","2017-04-27 16:15:06",\N
"selam","selama","Malay","VOC_EDITOR","1","2017-04-28 09:49:31",\N
"askm","assalamualaiikum","Malay","VOC_EDITOR","1","2017-04-28 10:05:24",\N
"telefun","telefon","Malay","VOC_EDITOR","1","2017-04-28 10:19:22",\N
"merumitkn","merumitkan","Malay","VOC_EDITOR","1","2017-04-28 10:26:27",\N
"pgwai","pegawai","Malay","VOC_EDITOR","1","2017-04-28 10:26:27",\N
"couldn`t","could not","English","VOC_EDITOR","1","2017-04-28 10:28:22",\N
"there`s","there is","English","VOC_EDITOR","1","2017-04-28 10:28:22",\N
"tgu","tunggu","Malay","VOC_EDITOR","1","2017-04-28 10:31:44",\N
"akn","akan","Malay","VOC_EDITOR","1","2017-04-28 10:38:32",\N
"sgt","sangat","Malay","VOC_EDITOR","1","2017-04-28 10:47:12",\N
"baikpul","baik pulih","Malay","VOC_EDITOR","1","2017-04-28 10:47:12",\N
"telcom","telekom","Malay","VOC_EDITOR","1","2017-04-28 11:18:43",\N
"peovide","provide","English","VOC_EDITOR","1","2017-04-28 11:23:31",\N
"questuin","question","English","VOC_EDITOR","1","2017-04-28 11:23:31",\N
"sma","sama","Malay","VOC_EDITOR","1","2017-04-28 11:35:44",\N
"yudho","you do","English","VOC_EDITOR","1","2017-04-20 10:18:31",\N
"jarang2","jarang-jarang","Malay","VOC_EDITOR","1","2017-04-20 10:45:35",\N
"benar2","benar-benar","Malay","VOC_EDITOR","1","2017-04-20 11:32:25",\N
"sgat","sangat","Malay","VOC_EDITOR","1","2017-04-20 11:54:36",\N
"tindakn","tindakan","Malay","VOC_EDITOR","1","2017-04-20 11:54:36",\N
"mengambl","mengambil","Malay","VOC_EDITOR","1","2017-04-20 11:54:36",\N
"byangknlah","bayangkanlah","Malay","VOC_EDITOR","1","2017-04-20 11:54:36",\N
"mempastikan","memastikan","Malay","VOC_EDITOR","1","2017-04-20 12:04:35",\N
"sdg","sedang","Malay","VOC_EDITOR","1","2017-04-20 16:01:36",\N
"kerje","kerja","Malay","VOC_EDITOR","1","2017-04-20 16:06:28",\N
"terb","terbaik","Malay","VOC_EDITOR","1","2017-04-20 16:25:41",\N
"mengeciwakan","mengecewakan","Malay","VOC_EDITOR","1","2017-04-20 16:29:29",\N
"hse","house","English","MANUAL_TAG","1","2017-06-20 09:04:50","-"
"technican","technician","Malay","VOC_EDITOR","1","2017-04-21 09:44:20",\N
"xad","tidak ada","Malay","VOC_EDITOR","1","2017-04-21 10:14:12",\N
"contraktor","contractor","Malay","VOC_EDITOR","1","2017-04-21 16:00:53",\N
"disbbkan","disebabkan","Malay","VOC_EDITOR","1","2017-04-21 16:04:00",\N
"kelaju","kelajuan","Malay","VOC_EDITOR","1","2017-04-21 16:15:53",\N
"stlh","setelah","Malay","VOC_EDITOR","1","2017-04-21 16:21:10",\N
"ambik","ambil","Malay","VOC_EDITOR","1","2017-04-21 16:21:10",\N
"tapi","tetapi","Malay","VOC_EDITOR","1","2017-04-21 16:21:10",\N
"wayer","wayar","Malay","VOC_EDITOR","1","2017-04-21 16:21:10",\N
"melal","melalui","Malay","VOC_EDITOR","1","2017-04-21 16:24:59",\N
"lmbat","lambat","Malay","VOC_EDITOR","1","2017-04-21 17:05:22",\N
"smp","sampai","Malay","VOC_EDITOR","1","2017-04-21 17:05:22",\N
"kul","pukul","Malay","VOC_EDITOR","1","2017-04-21 17:05:22",\N
"la","lah","Malay","MANUAL_TAG","0","2017-08-01 15:53:12","-"
"tertggu","tertunggu","Malay","VOC_EDITOR","1","2017-04-21 17:05:22",\N
